CITY,DATA_TYPE,DATE,ENERGY_GENERATED,allsky_sfc_sw_dwn,energy_efficiency_index,energy_generated,predicted_energy,rh2m,sunshine_hours,temperature,wind_speed
Delhi,Actual,2020-02-01,,4.2701,36.01613596585501,281.505,273.05985,49.82,3.4160800000000004,16.7,3.4
Delhi,Forecast,2020-02-01,281.505,,,,,,,,
Delhi,Actual,2020-03-01,,5.1643,39.13390494180612,318.215,308.66855,55.76,4.13144,21.33,3.0
Delhi,Forecast,2020-03-01,318.215,,,,,,,,
Delhi,Actual,2020-04-01,,6.4015,41.29584536482351,383.275,371.7767500000001,39.59,5.121200000000001,27.41,3.16
Delhi,Forecast,2020-04-01,383.275,,,,,,,,
Delhi,Actual,2020-05-01,,6.6862,41.2234260351153,402.71,390.6287,30.6,5.348960000000001,34.95,3.42
Delhi,Forecast,2020-05-01,402.71,,,,,,,,
Delhi,Actual,2020-06-01,,6.0876,41.79215112213406,358.58,347.8226,41.68,4.870080000000001,34.58,2.71
Delhi,Forecast,2020-06-01,358.58,,,,,,,,
Delhi,Actual,2020-07-01,,5.1242,39.06489512149293,316.01,306.5297,59.9,4.09936,34.02,2.99
Delhi,Forecast,2020-07-01,316.01,,,,,,,,
Delhi,Actual,2020-08-01,,4.4486,37.159688738743455,284.23,275.7031,77.86,3.5588800000000003,31.435,3.09
Delhi,Forecast,2020-08-01,284.23,,,,,,,,
Delhi,Actual,2020-09-01,,5.3078,40.60881760644418,316.19,306.7043,63.26,4.24624,28.885,2.54
Delhi,Forecast,2020-09-01,316.19,,,,,,,,
Delhi,Actual,2020-10-01,,4.7002,38.56624560434307,290.41,281.69769999999994,34.21,3.76016,25.53,2.77
Delhi,Forecast,2020-10-01,290.41,,,,,,,,
Delhi,Actual,2020-11-01,,3.4212,34.55665441532063,228.66,221.8002,36.65,2.73696,19.775,2.88
Delhi,Forecast,2020-11-01,228.66,,,,,,,,
Delhi,Actual,2020-12-01,,3.1778,32.924559322631026,224.29,217.5613,39.96,2.54224,16.5,3.27
Delhi,Forecast,2020-12-01,224.29,,,,,,,,
Delhi,Actual,2021-01-01,,2.6364,31.32480745212323,192.62,186.8414,53.62,2.1091200000000003,13.505,3.04
Delhi,Forecast,2021-01-01,192.62,,,,,,,,
Delhi,Actual,2021-02-01,,4.5204,38.17397829349457,280.82,272.3954,38.62,3.61632,20.27,2.74
