date,city,energy_generated,predicted_energy,energy_efficiency_index,sunshine_hours,temperature,wind_speed,allsky_sfc_sw_dwn,rh2m
2015-01-01,Ahmedabad,279.75,271.3575,37.45782229125381,3.5384,20.065,2.93,4.423,39.67
2015-02-01,Ahmedabad,334.59,324.55229999999995,40.18886689472268,4.42544,24.965,2.9,5.5318,28.65
2015-03-01,Ahmedabad,370.735,359.61295,41.29114245491482,4.96856,27.99,3.01,6.2107,32.14
2015-04-01,Ahmedabad,416.025,403.54425,40.97960992907801,5.482,33.345,3.67,6.8525,36.22
2015-05-01,Ahmedabad,471.11,456.9767,40.47837533165615,6.07856,35.065,4.56,7.5982,35.0
2015-06-01,Ahmedabad,405.37,393.2089,37.284590593360015,4.892320000000001,35.185,4.98,6.1154,58.01
2015-07-01,Ahmedabad,335.845,325.76965,32.190274817120866,3.46312,31.27,5.97,4.3289,70.4
2015-08-01,Ahmedabad,303.335,294.23495,36.630414831130686,3.71096,29.035,3.57,4.6387,81.15
2015-09-01,Ahmedabad,338.41,328.25769999999994,40.18853852950398,4.47056,29.63,2.95,5.5882,68.67
2015-10-01,Ahmedabad,331.00500000000005,321.07485,42.36874846399607,4.58248,27.65,2.23,5.7281,46.85
2015-11-01,Ahmedabad,277.115,268.80155,38.660879707136324,3.6178400000000006,25.735,2.55,4.5223,33.79
2015-12-01,Ahmedabad,287.28,278.6616,37.32033547770237,3.60768,22.185,3.09,4.5096,19.34
2016-01-01,Ahmedabad,283.58,275.0726,38.213796746477506,3.65088,21.685,2.77,4.5636,26.97
2016-02-01,Ahmedabad,333.315,323.31555,39.45564783423929,4.33784,25.155,3.11,5.4223,22.32
2016-03-01,Ahmedabad,387.335,375.71495,41.29300566301641,5.17016,30.16,3.21,6.4627,24.74
2016-04-01,Ahmedabad,435.48,422.4155999999999,41.89208948676708,5.82528,32.78,3.57,7.2816,30.29
2016-05-01,Ahmedabad,469.52,455.4344,39.84683173896217,5.973120000000001,36.91,4.81,7.4664,35.64
2016-06-01,Ahmedabad,422.07,409.4079,37.591112156125085,5.117920000000001,36.74,5.11,6.3974,46.93
2016-07-01,Ahmedabad,308.155,298.91034999999994,34.01840043804258,3.45848,32.435,4.6,4.3231,68.59
2016-08-01,Ahmedabad,273.37,265.1689,34.06089270762729,3.1259200000000003,29.315,3.9,3.9074,81.14
2016-09-01,Ahmedabad,334.78000000000003,324.7366,40.09879169421527,4.418880000000001,28.43,2.93,5.5236,74.8
2016-10-01,Ahmedabad,296.28000000000003,287.39160000000004,41.806831779287926,4.10688,26.105,1.98,5.1336,62.53
2016-11-01,Ahmedabad,297.385,288.46345,39.91016405058942,3.96136,24.155,2.49,4.9517,38.24
2016-12-01,Ahmedabad,287.78,279.1466,38.01745912640957,3.67968,22.48,2.89,4.5996,31.4
2017-01-01,Ahmedabad,282.94,274.4518,37.32402541210241,3.56064,21.185,3.02,4.4508,30.8
2017-02-01,Ahmedabad,345.025,334.67425,39.924207359407546,4.522,23.880000000000003,3.12,5.6525,22.71
2017-03-01,Ahmedabad,400.075,388.07275,41.62591559846845,5.3612,28.155,3.25,6.7015,21.86
2017-04-01,Ahmedabad,439.815,426.62055,41.40978661223383,5.82104,32.095,3.8,7.2763,27.89
2017-05-01,Ahmedabad,456.025,442.34425,40.81564155806959,5.9428,35.1,4.23,7.4285,31.93
2017-06-01,Ahmedabad,414.59,402.1523,37.71523492081974,5.05264,35.455,4.94,6.3158,55.98
2017-07-01,Ahmedabad,278.77,270.40689999999995,30.987114731356815,2.79632,30.545,5.2,3.4954,81.04
2017-08-01,Ahmedabad,289.2,280.524,35.19104404964712,3.408,28.01,3.81,4.26,85.84
2017-09-01,Ahmedabad,303.265,294.16705,40.96714145223866,4.12264,27.015,2.28,5.1533,81.25
2017-10-01,Ahmedabad,322.295,312.62614999999994,42.838325677342525,4.51352,26.81,2.01,5.6419,57.81
2017-11-01,Ahmedabad,276.41,268.1177,38.770661041103274,3.61936,23.98,2.51,4.5242,41.85
2017-12-01,Ahmedabad,251.185,243.64945,34.39119029102818,2.94376,21.26,3.36,3.6797,40.89
2018-01-01,Ahmedabad,290.98,282.2506,38.66494456314911,3.77568,22.165,2.75,4.7196,26.73
2018-02-01,Ahmedabad,323.265,313.56705,40.33230027548209,4.305040000000001,25.74,2.71,5.3813,24.49
2018-03-01,Ahmedabad,387.925,376.28725,41.860000863259664,5.2372000000000005,30.32,3.03,6.5465,22.35
2018-04-01,Ahmedabad,421.81,409.1557,41.92542262368601,5.66096,32.614999999999995,3.4,7.0762,26.3
2018-05-01,Ahmedabad,447.605,434.17685,41.340484406055815,5.90728,35.495,3.92,7.3841,32.85
2018-06-01,Ahmedabad,419.985,407.38544999999993,35.882169000799685,4.84456,36.19,5.86,6.0557,45.69
2018-07-01,Ahmedabad,280.56,272.1432,32.203265321114394,2.97216,31.745,4.74,3.7152,72.98
2018-08-01,Ahmedabad,268.75,260.6875,32.27840499639683,2.8760000000000003,29.695,4.45,3.595,77.73
2018-09-01,Ahmedabad,305.61,296.4417,39.00793407670629,3.97456,29.91,2.86,4.9682,70.87
2018-10-01,Ahmedabad,323.26,313.5622,43.151043335255544,4.55136,27.96,1.94,5.6892,42.35
2018-11-01,Ahmedabad,284.865,276.31905,39.359911792014856,3.76744,25.4,2.47,4.7093,29.31
2018-12-01,Ahmedabad,280.155,271.75035,36.48383618444356,3.44888,19.95,3.23,4.3111,25.38
2019-01-01,Ahmedabad,299.515,290.52955,37.42889490942536,3.75224,20.555,3.25,4.6903,23.62
2019-02-01,Ahmedabad,339.42499999999995,329.24225,38.613146159446664,4.3204,21.965,3.47,5.4005,28.46
2019-03-01,Ahmedabad,388.03,376.3891,41.050602593181885,5.152480000000001,28.56,3.3,6.4406,24.45
2019-04-01,Ahmedabad,430.37,417.4589,42.005676627443016,5.77552,33.42,3.47,7.2194,25.1
2019-05-01,Ahmedabad,461.02,447.1894,41.06892152880222,6.035520000000001,34.51,4.19,7.5444,36.43
2019-06-01,Ahmedabad,409.15,396.8755000000001,37.96722467614416,5.026400000000001,36.61,4.75,6.283,50.28
2019-07-01,Ahmedabad,341.23,330.9931,33.61183127004516,3.72208,32.58,5.43,4.6526,66.48
2019-08-01,Ahmedabad,284.325,275.79524999999995,33.63678307779671,3.1828000000000003,28.635,4.27,3.9785,86.09
2019-09-01,Ahmedabad,257.33500000000004,249.61495,36.54413101270138,3.2117600000000004,28.33,2.83,4.0147,89.12
2019-10-01,Ahmedabad,309.785,300.49145000000004,40.10390235819257,4.124560000000001,24.79,2.6,5.1557,81.47
2019-11-01,Ahmedabad,247.88,240.4436,37.88082546823805,3.2236800000000003,23.175,2.32,4.0296,79.74
2019-12-01,Ahmedabad,261.695,253.84415,34.928433382450294,3.10232,17.825,3.39,3.8779,68.73
2020-01-01,Ahmedabad,287.475,278.85074999999995,36.58746118210049,3.5372000000000003,18.36,3.32,4.4215,54.9
2020-02-01,Ahmedabad,332.80499999999995,322.82084999999995,39.753669514362706,4.36168,22.66,3.01,5.4521,34.23
2020-03-01,Ahmedabad,371.155,360.02034999999995,41.21343418820122,4.96568,26.09,3.04,6.2071,34.2
2020-04-01,Ahmedabad,430.4,417.488,41.950953253538145,5.7696000000000005,32.985,3.49,7.212,25.92
2020-05-01,Ahmedabad,469.02,454.9494,40.55750792091536,6.06432,35.565,4.5,7.5804,33.62
2020-06-01,Ahmedabad,380.26,368.8522,38.92054991934625,4.82016,33.364999999999995,3.95,6.0252,63.14
2020-07-01,Ahmedabad,343.31999999999994,333.02039999999994,37.04550947826386,4.18752,31.455,4.08,5.2344,75.96
2020-08-01,Ahmedabad,270.305,262.19585,32.82280626766789,2.95528,30.07,4.28,3.6941,86.36
2020-09-01,Ahmedabad,302.925,293.83725,40.913695299837926,4.114,27.345,2.29,5.1425,84.93
2020-10-01,Ahmedabad,315.005,305.55485,42.21862736688611,4.3712800000000005,25.125,2.09,5.4641,71.4
2020-11-01,Ahmedabad,285.345,276.78465,38.09720264034863,3.659920000000001,21.41,2.83,4.5749,62.22
2020-12-01,Ahmedabad,263.13,255.2361,37.05805804677994,3.32048,18.975,2.78,4.1506,51.03
2021-01-01,Ahmedabad,271.505,263.35985,37.11072049512854,3.4160800000000004,19.755000000000003,2.9,4.2701,39.82
2021-02-01,Ahmedabad,336.76500000000004,326.66205,40.512400392655046,4.48264,24.25,2.83,5.6033,28.6
2021-03-01,Ahmedabad,391.915,380.15755,41.879135392979876,5.28824,29.26,3.07,6.6103,23.84
2021-04-01,Ahmedabad,417.955,405.41635,42.66902018114847,5.69528,31.115,3.1,7.1191,26.39
2021-05-01,Ahmedabad,424.71,411.9687,39.00229214572757,5.33936,34.45,4.55,6.6742,42.39
2021-06-01,Ahmedabad,397.715,385.7835500000001,37.351707012877725,4.81784,33.52,4.83,6.0223,61.61
2021-07-01,Ahmedabad,333.37,323.3689,33.52231133707133,3.63472,31.465000000000003,5.31,4.5434,70.07
2021-08-01,Ahmedabad,313.83000000000004,304.41510000000005,34.9240158111212,3.62608,30.97,4.36,4.5326,66.12
2021-09-01,Ahmedabad,271.255,263.11735,35.354279190040245,3.24248,30.0,3.43,4.0531,84.05
2021-10-01,Ahmedabad,317.78,308.24659999999994,41.696407952469926,4.36128,24.805,2.26,5.4516,70.99
2021-11-01,Ahmedabad,271.59,263.4423,36.53821316715637,3.3630400000000003,23.855,3.07,4.2038,56.91
2021-12-01,Ahmedabad,240.25,233.0425,35.495833579575674,2.9384,19.54,2.83,3.673,52.59
2022-01-01,Ahmedabad,284.255,275.72735,37.360287468719115,3.57848,19.535,3.03,4.4731,46.74
2022-02-01,Ahmedabad,338.76,328.5972,41.337602624051854,4.584960000000001,23.840000000000003,2.61,5.7312,31.17
2022-03-01,Ahmedabad,388.13,376.4861,40.907117140664916,5.13808,29.89,3.35,6.4226,20.36
2022-04-01,Ahmedabad,442.665,429.38505,41.055012687530606,5.81224,33.68,3.97,7.2653,24.46
2022-05-01,Ahmedabad,453.1,439.507,38.82604970008568,5.640000000000001,36.78,5.03,7.05,35.75
2022-06-01,Ahmedabad,426.575,413.77775,37.569136193898395,5.1644000000000005,35.14,5.19,6.4555,50.03
2022-07-01,Ahmedabad,294.845,285.99965,33.69533914188281,3.29032,29.845,4.46,4.1129,82.28
2022-08-01,Ahmedabad,271.835,263.67995,35.04581928071207,3.21656,28.275,3.54,4.0207,85.45
2022-09-01,Ahmedabad,320.75,311.1275,38.99032383545658,4.1464,27.52,3.08,5.183,84.85
2022-10-01,Ahmedabad,322.04999999999995,312.3885,41.66019869605712,4.4104,25.08,2.32,5.513,67.39
2022-11-01,Ahmedabad,290.35,281.6395,40.00854323981701,3.8872,23.345,2.37,4.859,49.92
2022-12-01,Ahmedabad,274.70500000000004,266.46385000000004,36.94615401168483,3.435280000000001,22.16,3.0,4.2941,44.87
2023-01-01,Ahmedabad,290.06,281.3582,36.85004878445402,3.5913600000000003,19.615,3.28,4.4892,37.19
2023-02-01,Ahmedabad,354.65,344.0105,41.21153667379381,4.7656,25.14,2.84,5.957,24.53
2023-03-01,Ahmedabad,342.97,332.6809,41.373927561547596,4.63952,28.01,2.65,5.7994,33.39
2023-04-01,Ahmedabad,394.095,382.27215,42.20010879435298,5.34872,31.445,2.99,6.6859,30.39
2023-05-01,Ahmedabad,441.41,428.1677,40.503167507175526,5.72816,33.97,4.17,7.1602,38.01
2023-06-01,Ahmedabad,388.155,376.51035,36.028079541994934,4.53368,33.205,5.24,5.6671,60.58
2023-07-01,Ahmedabad,300.885,291.85845,35.4259091808189,3.55336,30.155,3.94,4.4417,85.4
2023-08-01,Ahmedabad,274.555,266.31835,32.29876430507454,2.93048,27.950000000000003,4.57,3.6631,83.44
2023-09-01,Ahmedabad,309.69,300.3993,37.64660403781071,3.88624,29.055,3.34,4.8578,80.42
2023-10-01,Ahmedabad,323.93,314.2121,42.79082915900492,4.530080000000001,26.465000000000003,2.04,5.6626,64.91
2023-11-01,Ahmedabad,260.95,253.1215,37.00368689733409,3.2920000000000003,24.11,2.76,4.115,52.04
2023-12-01,Ahmedabad,259.06,251.2882,35.386069586502316,3.12096,22.325,3.2,3.9012,53.58
2024-01-01,Ahmedabad,277.47,269.14590000000004,37.23270068918136,3.4923200000000003,20.905,2.96,4.3654,41.08
2024-02-01,Ahmedabad,326.41,316.6177,38.99127501385678,4.21136,25.11,3.16,5.2642,29.47
2024-03-01,Ahmedabad,387.255,375.6373499999999,40.96341318936118,5.13368,26.06,3.32,6.4171,24.72
2024-04-01,Ahmedabad,400.79,388.7663,40.98459562492842,5.299040000000001,33.260000000000005,3.48,6.6238,26.76
2024-05-01,Ahmedabad,445.45,432.0865,39.93921027149159,5.7032,35.42,4.45,7.129,30.43
2024-06-01,Ahmedabad,404.66,392.52019999999993,38.09296090731774,4.99296,36.165,4.63,6.2412,48.95
2024-07-01,Ahmedabad,289.34000000000003,280.6598,33.35008483328416,3.1958400000000005,31.835,4.48,3.9948,76.47
2024-08-01,Ahmedabad,272.195,264.02915,32.42454781100501,2.92472,29.625,4.47,3.6559,84.19
2024-09-01,Ahmedabad,287.545,278.91865,37.03987572007131,3.5831200000000005,27.41,3.18,4.4789,87.36
2024-10-01,Ahmedabad,291.035,282.30395,41.318131225368276,4.00376,25.905,2.04,5.0047,80.76
2024-11-01,Ahmedabad,275.58,267.3126,40.547459861575405,3.75648,21.935,2.04,4.6956,64.59
2024-12-01,Ahmedabad,262.985,255.09545,35.91435235764542,3.21256,18.145,3.11,4.0157,58.08
2015-01-01,Bengaluru,333.735,323.72295,37.83088635374347,4.17176,20.965,3.65,5.2147,57.94
2015-02-01,Bengaluru,399.185,387.20945,40.448537637197845,5.21896,23.325000000000003,3.65,6.5237,46.01
2015-03-01,Bengaluru,398.38,386.4286,40.419720619150816,5.20608,25.200000000000003,3.65,6.5076,48.3
2015-04-01,Bengaluru,404.17,392.0449,38.89720827815589,5.090720000000001,28.005000000000003,4.3,6.3634,57.64
2015-05-01,Bengaluru,375.025,363.77425,37.35308764940239,4.57,27.625,4.47,5.7125,67.27
2015-06-01,Bengaluru,359.14,348.3658,35.75581626882671,4.19424,25.4,4.85,5.2428,74.81
2015-07-01,Bengaluru,347.71000000000004,337.2787,37.12882916744973,4.24496,25.795,4.12,5.3062,70.56
2015-08-01,Bengaluru,342.75,332.4675,38.60840767775074,4.357600000000001,25.615,3.52,5.447,72.67
2015-09-01,Bengaluru,340.67,330.4499,40.15478693811351,4.49392,25.895,2.99,5.6174,74.01
2015-10-01,Bengaluru,337.82,327.6854,40.359269418612435,4.48032,22.685,2.89,5.6004,74.0
2015-11-01,Bengaluru,275.105,266.85185,32.53801354957137,2.9648800000000004,21.595,4.49,3.7061,85.82
2015-12-01,Bengaluru,312.2,302.834,36.07580309683383,3.744,19.545,3.91,4.68,78.11
2016-01-01,Bengaluru,319.55999999999995,309.9732,39.2939000757449,4.16256,21.33,2.97,5.2032,67.23
2016-02-01,Bengaluru,368.935,357.86695,40.94291840159095,4.91096,24.41,3.1,6.1387,53.03
2016-03-01,Bengaluru,407.455,395.23135,40.032599468662056,5.26808,27.405,3.91,6.5851,45.95
2016-04-01,Bengaluru,446.45,433.0565,38.54022790055249,5.524000000000001,30.225,5.06,6.905,38.68
2016-05-01,Bengaluru,401.465,389.42105,37.445063349699296,4.87144,30.01,4.85,6.0893,60.84
2016-06-01,Bengaluru,321.565,311.91805,35.88798960742123,3.82024,25.235,4.14,4.7753,76.5
2016-07-01,Bengaluru,331.665,321.71505,35.77276021847738,3.9114400000000007,24.48,4.36,4.8893,77.9
2016-08-01,Bengaluru,346.11,335.7267,37.14041051791187,4.22896,25.305,4.09,5.2862,76.68
2016-09-01,Bengaluru,312.05,302.6885,38.295861764272736,3.9784,24.7,3.17,4.973,73.59
2016-10-01,Bengaluru,347.685,337.25445,40.574935581447455,4.61896,24.44,2.95,5.7737,62.11
2016-11-01,Bengaluru,346.845,336.43965000000003,37.33562829389274,4.25992,23.495,4.03,5.3249,51.07
2016-12-01,Bengaluru,325.2,315.444,35.73626373626374,3.84,21.53,4.26,4.8,59.41
2017-01-01,Bengaluru,342.25,331.9825,37.30001307816383,4.2056,22.03,3.97,5.257,57.29
2017-02-01,Bengaluru,395.11,383.2567,41.21671242708238,5.25616,23.965,3.33,6.5702,43.26
2017-03-01,Bengaluru,399.99,387.9903,39.261511763043,5.08784,25.58,4.1,6.3598,48.36
2017-04-01,Bengaluru,421.635,408.98595,38.60504167826431,5.251760000000001,29.08,4.67,6.5647,40.81
2017-05-01,Bengaluru,391.14,379.4058,38.286101344525974,4.86624,29.665,4.35,6.0828,63.53
2017-06-01,Bengaluru,352.96500000000003,342.37605,36.79846619626682,4.26184,25.87,4.33,5.3273,73.11
2017-07-01,Bengaluru,313.335,303.93495,36.44549024351661,3.79736,25.91,3.8,4.7467,71.64
2017-08-01,Bengaluru,303.675,294.56475,37.321182774555105,3.7868,25.56,3.35,4.7335,79.1
2017-09-01,Bengaluru,305.05,295.8985,39.08291907958797,3.975200000000001,23.42,2.83,4.969,85.83
2017-10-01,Bengaluru,292.405,283.63285,38.18653621129173,3.74728,21.595,2.91,4.6841,87.17
2017-11-01,Bengaluru,308.12,298.8764,33.864103961875955,3.43872,20.475,4.66,4.2984,86.33
2017-12-01,Bengaluru,328.91,319.0427,36.17830555604442,3.93136,18.64,4.16,4.9142,80.82
2018-01-01,Bengaluru,341.21000000000004,330.9737,38.21899334211494,4.29776,19.935,3.63,5.3722,68.26
2018-02-01,Bengaluru,385.955,374.37635,41.42356996891797,5.167280000000001,22.22,3.15,6.4591,55.33
2018-03-01,Bengaluru,394.52,382.6844,41.07905938408483,5.23392,25.535000000000004,3.37,6.5424,44.53
2018-04-01,Bengaluru,416.795,404.29115,38.9968300660933,5.247920000000001,28.985,4.44,6.5599,48.25
2018-05-01,Bengaluru,383.22,371.7234,37.981985267881925,4.739520000000001,27.74,4.35,5.9244,68.14
2018-06-01,Bengaluru,330.295,320.38615,36.027255909737434,3.92792,24.62,4.24,4.9099,74.98
2018-07-01,Bengaluru,314.26500000000004,304.83705000000003,33.86972659786348,3.4986400000000004,25.32,4.78,4.3733,75.03
2018-08-01,Bengaluru,300.29999999999995,291.29099999999994,34.673471272861626,3.4608,24.94,4.2,4.326,74.02
2018-09-01,Bengaluru,350.93,340.4021,40.01263328802985,4.60048,25.16,3.17,5.7506,72.29
2018-10-01,Bengaluru,342.79,332.5063,38.639724779742636,4.361440000000001,23.43,3.51,5.4518,69.07
2018-11-01,Bengaluru,320.285,310.67645,35.854296895989684,3.802960000000001,22.915,4.13,4.7537,66.51
2018-12-01,Bengaluru,315.13,305.6761,34.987698292860564,3.64688,22.845,4.36,4.5586,61.43
2019-01-01,Bengaluru,362.085,351.22245,38.307117103392244,4.54216,21.24,3.91,5.6777,52.33
2019-02-01,Bengaluru,390.51,378.7947,39.30981582740765,4.98416,25.305,3.95,6.2302,50.58
2019-03-01,Bengaluru,426.97,414.1609,40.001236659071836,5.49392,27.55,4.18,6.8674,36.84
2019-04-01,Bengaluru,420.66,408.0402,39.43135461035455,5.34816,29.305,4.32,6.6852,41.32
2019-05-01,Bengaluru,412.6950000000001,400.31415,38.14355904883027,5.08952,28.6,4.73,6.3619,60.5
2019-06-01,Bengaluru,368.265,357.21705,37.67247305492131,4.53544,27.735,4.24,5.6693,68.59
2019-07-01,Bengaluru,327.71500000000003,317.88355,36.561297894558344,3.96344,26.135,4.0,4.9543,72.06
2019-08-01,Bengaluru,303.17,294.0749,34.33751042006452,3.44912,25.605,4.38,4.3114,77.33
2019-09-01,Bengaluru,323.325,313.62525,36.77825552825553,3.9412,24.55,3.85,4.9265,82.07
2019-10-01,Bengaluru,301.99,292.9303,38.7313647230231,3.90704,23.17,2.89,4.8838,86.61
2019-11-01,Bengaluru,308.70000000000005,299.439,36.451445305119975,3.7488,21.71,3.72,4.686,84.15
2019-12-01,Bengaluru,295.775,286.90175,34.19522290048095,3.3596,23.28,4.29,4.1995,77.57
2020-01-01,Bengaluru,342.77,332.4869,39.1186352472861,4.41232,23.115,3.35,5.5154,64.69
2020-02-01,Bengaluru,385.46,373.8962,39.556429433447995,4.954560000000001,24.495,3.79,6.1932,51.32
2020-03-01,Bengaluru,397.11,385.1967,40.40203643111784,5.188960000000001,27.205,3.64,6.4862,44.26
2020-04-01,Bengaluru,407.91,395.6727,39.94199299685877,5.262560000000001,27.815,3.95,6.5782,50.73
2020-05-01,Bengaluru,392.61,380.8317,39.41487567463377,5.0209600000000005,29.635,3.94,6.2762,56.27
2020-06-01,Bengaluru,347.55499999999995,337.12834999999995,38.06202416309652,4.35128,26.14,3.78,5.4391,73.8
2020-07-01,Bengaluru,319.48,309.8956,37.17615736215452,3.94368,23.865,3.65,4.9296,83.71
2020-08-01,Bengaluru,301.935,292.87695,36.590375871329265,3.69176,24.41,3.56,4.6147,83.49
2020-09-01,Bengaluru,294.325,285.49525,36.262998373663194,3.5764000000000005,22.53,3.54,4.4705,86.25
2020-10-01,Bengaluru,297.65,288.7205,37.983002399060794,3.7864,22.51,3.05,4.733,86.2
2020-11-01,Bengaluru,308.385,299.13345,34.33917261284374,3.50056,19.485,4.48,4.3757,85.9
2020-12-01,Bengaluru,310.085,300.78245,34.16628469681877,3.49576,19.59,4.58,4.3697,83.33
2021-01-01,Bengaluru,303.54,294.4338,36.283266235070236,3.67584,20.45,3.69,4.5948,75.87
2021-02-01,Bengaluru,380.61,369.1917,40.01972544203496,4.95056,21.84,3.56,6.1882,59.46
2021-03-01,Bengaluru,402.91,390.8227,42.90219946844759,5.53136,26.2,2.86,6.9142,44.28
2021-04-01,Bengaluru,382.22,370.7534,40.10905061325229,4.979520000000001,28.625,3.55,6.2244,52.15
2021-05-01,Bengaluru,385.235,373.67795,38.06008046031521,4.77176,27.6,4.35,5.9647,69.54
2021-06-01,Bengaluru,359.81499999999994,349.02055,37.24546199837691,4.39064,25.055,4.27,5.4883,76.26
2021-07-01,Bengaluru,312.42999999999995,303.05709999999993,35.36484320525939,3.66448,23.805,4.17,4.5806,82.82
2021-08-01,Bengaluru,320.805,311.18085,36.83146423454204,3.920080000000001,23.59,3.79,4.9001,80.88
2021-09-01,Bengaluru,322.035,312.37395,37.47312003127851,4.00376,23.71,3.59,5.0047,82.6
2021-10-01,Bengaluru,280.59,272.17229999999995,37.81210246016516,3.58064,23.27,2.84,4.4758,86.26
2021-11-01,Bengaluru,252.08,244.5176,31.437379653001567,2.62848,22.32,4.39,3.2856,89.1
2021-12-01,Bengaluru,301.705,292.65385,35.24228817598191,3.54088,18.995,4.02,4.4261,82.76
2022-01-01,Bengaluru,327.35,317.52950000000004,37.89650382032878,4.108,21.765,3.53,5.135,75.72
2022-02-01,Bengaluru,373.41,362.2077,40.09229355276494,4.873760000000001,22.385,3.44,6.0922,61.55
2022-03-01,Bengaluru,379.265,367.88705,39.54367826638196,4.8810400000000005,25.735,3.71,6.1013,44.08
2022-04-01,Bengaluru,391.83,380.0751,39.87653265595232,5.06608,28.325,3.76,6.3326,52.23
2022-05-01,Bengaluru,343.23,332.9331,37.1779707281566,4.2020800000000005,27.365,4.03,5.2526,71.94
2022-06-01,Bengaluru,351.635,341.08595,39.102880603521136,4.51256,25.57,3.48,5.6407,78.53
2022-07-01,Bengaluru,294.515,285.67955,35.12553908098618,3.45464,24.305,3.93,4.3183,81.85
2022-08-01,Bengaluru,299.5,290.515,36.1977278220933,3.624000000000001,23.835,3.65,4.53,84.33
2022-09-01,Bengaluru,308.48999999999995,299.23529999999994,38.448595614848486,3.95344,23.425,3.07,4.9418,86.48
2022-10-01,Bengaluru,300.055,291.05335,36.8922501131155,3.70328,20.985,3.43,4.6291,85.82
2022-11-01,Bengaluru,285.95,277.3715,34.02546406473108,3.244,19.5,4.16,4.055,85.55
2022-12-01,Bengaluru,307.79,298.5563,33.97450615049054,3.44944,18.825,4.61,4.3118,84.17
2023-01-01,Bengaluru,350.145,339.64065,38.486269389047166,4.42792,19.04,3.67,5.5349,74.02
2023-02-01,Bengaluru,382.76,371.2772,41.55123450893206,5.1417600000000006,22.48,3.07,6.4272,56.24
2023-03-01,Bengaluru,398.775,386.81175,40.1020716009654,5.174,24.065,3.77,6.4675,51.95
2023-04-01,Bengaluru,407.8200000000001,395.5854000000001,40.39613610789737,5.31552,27.8,3.78,6.6444,45.56
2023-05-01,Bengaluru,369.535,358.44895,39.88350155849314,4.80536,28.595,3.46,6.0067,67.44
2023-06-01,Bengaluru,367.3850000000001,356.36345000000006,37.76821254687809,4.5373600000000005,26.55,4.19,5.6717,70.64
2023-07-01,Bengaluru,305.53000000000003,296.3641,33.96257036398075,3.4260800000000007,25.515,4.57,4.2826,75.66
2023-08-01,Bengaluru,338.65,328.4905,39.62301680160995,4.4168,26.435,3.13,5.521,69.93
2023-09-01,Bengaluru,328.15,318.3055,37.259287855391044,4.0472,25.16,3.76,5.059,80.82
2023-10-01,Bengaluru,316.55,307.0535,39.057101964268085,4.1048,23.015,3.0,5.131,76.15
2023-11-01,Bengaluru,292.865,284.07905,35.06760510762216,3.4314400000000003,24.305,3.92,4.2893,77.17
2023-12-01,Bengaluru,309.25,299.9725,32.56085747978437,3.2776000000000005,22.325000000000003,5.22,4.097,72.29
2024-01-01,Bengaluru,319.23,309.6531,36.72822745430112,3.891680000000001,23.855,3.8,4.8646,62.44
2024-02-01,Bengaluru,390.505,378.78985,40.18996591358187,5.086480000000001,24.755,3.63,6.3581,49.06
2024-03-01,Bengaluru,411.125,398.79125,40.53847519129131,5.371600000000001,26.93,3.77,6.7145,37.77
2024-04-01,Bengaluru,435.045,421.99365,40.34649884259259,5.63272,30.265,4.15,7.0409,38.14
2024-05-01,Bengaluru,348.875,338.40875,37.45062046459702,4.2956,29.86,4.02,5.3695,64.57
2024-06-01,Bengaluru,349.26,338.7822,36.66479105079279,4.205760000000001,25.125,4.32,5.2572,75.77
2024-07-01,Bengaluru,297.39,288.4683,32.56912684644903,3.17104,25.055,4.96,3.9638,77.57
2024-08-01,Bengaluru,317.155,307.64035,37.273413187164465,3.92888,24.950000000000003,3.58,4.9111,81.65
2024-09-01,Bengaluru,320.31,310.7007,38.30469639423307,4.07216,24.675,3.29,5.0902,77.91
2024-10-01,Bengaluru,273.345,265.14465,38.98067971798206,3.6023200000000006,24.575,2.41,4.5029,84.71
2024-11-01,Bengaluru,310.2,300.894,32.7491554054054,3.312,22.01,5.16,4.14,82.9
2024-12-01,Bengaluru,295.145,286.29065,32.72001436756124,3.17032,20.425,4.85,3.9629,83.2
2015-01-01,Bhopal,238.0,230.86,35.31576448243115,2.8992000000000004,15.489999999999998,2.84,3.624,62.35
2015-02-01,Bhopal,318.89500000000004,309.32815000000005,39.230653780669044,4.14872,20.875,2.98,5.1859,45.58
2015-03-01,Bhopal,338.905,328.73785,39.95164378135727,4.45288,24.57,3.03,5.5661,47.27
2015-04-01,Bhopal,405.19,393.0343,40.35821287988653,5.27984,30.255000000000003,3.76,6.5998,29.79
2015-05-01,Bhopal,454.19000000000005,440.56430000000006,39.34206696787427,5.724640000000001,34.77,4.82,7.1558,21.39
2015-06-01,Bhopal,391.05,379.3185,37.26557139589845,4.7336,33.695,4.76,5.917,54.43
2015-07-01,Bhopal,319.695,310.10415,31.82463426482651,3.2655200000000004,28.905,5.78,4.0819,80.09
2015-08-01,Bhopal,282.655,274.17535,34.46306122648043,3.26168,26.21,3.94,4.0771,88.57
2015-09-01,Bhopal,339.93,329.7321,39.646236097633796,4.434080000000001,24.53,3.14,5.5426,79.94
2015-10-01,Bhopal,297.46000000000004,288.5362,41.075650118203306,4.0617600000000005,24.340000000000003,2.18,5.0772,60.9
2015-11-01,Bhopal,252.865,245.27905,38.45364242438989,3.3258400000000004,21.885,2.25,4.1573,51.86
