DATE,PARAM,VALUE
2022-01-01,T2M_MAX,25.66
2022-01-01,RH2M,78.66
2022-01-01,ALLSKY_SFC_SW_DIFF,1.7957
2022-02-01,T2M_MAX,30.51
2022-02-01,ALLSKY_SFC_SW_DNI,3.0828
2022-02-01,ALLSKY_SFC_SW_DWN,4.301
2022-02-01,PS,101.24
2022-02-01,T2M_MIN,9.06
2022-02-01,ALLSKY_SFC_SW_DIFF,2.0878
2022-02-01,RH2M,70.49
2022-03-01,ALLSKY_SFC_SW_DNI,4.0358
2022-03-01,ALLSKY_SFC_SW_DWN,5.575
2022-03-01,PS,100.84
2022-03-01,RH2M,64.22
2022-03-01,T2M_MAX,37.65
2022-03-01,ALLSKY_SFC_SW_DIFF,2.459
2022-03-01,T2M_MIN,14.89
2022-04-01,ALLSKY_SFC_SW_DNI,3.0818
2022-04-01,ALLSKY_SFC_SW_DIFF,3.0022
2022-04-01,PS,100.53
2022-04-01,ALLSKY_SFC_SW_DWN,5.7398
